Code Domaine,Domaine,Code Pays,Pays,Code Élément,Élément,Code Produit,Produit,Code Année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires","216","Thaïlande","5527","Semences","2511","Blé","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5131","Traitement","2511","Blé","2013","2013","Milliers de tonnes","20","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","733","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","10.93","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2511","Blé","2013","2013","Kcal/personne/jour","76","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2511","Blé","2013","2013","g/personne/jour","2.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2511","Blé","2013","2013","g/personne/jour","0.23","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","24054","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5611","Importations - Quantité","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","50","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5072","Variation de stock","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","-3638","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5911","Exportations - Quantité","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","6860","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","13605","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5521","Aliments pour animaux","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","2405","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5527","Semences","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","606","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1786","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5131","Traitement","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1130","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","7677","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","114.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2805","Riz (Eq Blanchi)","2013","2013","Kcal/personne/jour","1139","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2805","Riz (Eq Blanchi)","2013","2013","g/personne/jour","19.97","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2805","Riz (Eq Blanchi)","2013","2013","g/personne/jour","2.5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","5511","Production","2513","Orge","2013","2013","Milliers de tonnes","95","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5611","Importations - Quantité","2513","Orge","2013","2013","Milliers de tonnes","335","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5072","Variation de stock","2513","Orge","2013","2013","Milliers de tonnes","11","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5911","Exportations - Quantité","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","441","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5527","Semences","2513","Orge","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5131","Traitement","2513","Orge","2013","2013","Milliers de tonnes","440","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2513","Orge","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2513","Orge","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2513","Orge","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","5063","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5611","Importations - Quantité","2514","Maïs","2013","2013","Milliers de tonnes","206","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5072","Variation de stock","2514","Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5911","Exportations - Quantité","2514","Maïs","2013","2013","Milliers de tonnes","591","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","4678","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5521","Aliments pour animaux","2514","Maïs","2013","2013","Milliers de tonnes","3724","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5527","Semences","2514","Maïs","2013","2013","Milliers de tonnes","24","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5123","Pertes","2514","Maïs","2013","2013","Milliers de tonnes","105","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5131","Traitement","2514","Maïs","2013","2013","Milliers de tonnes","144","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","681","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","10.16","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2514","Maïs","2013","2013","Kcal/personne/jour","95","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2514","Maïs","2013","2013","g/personne/jour","2.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2514","Maïs","2013","2013","g/personne/jour","1.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","5611","Importations - Quantité","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5911","Exportations - Quantité","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5301","Disponibilité intérieure","2515","Seigle","2013","2013","Milliers de tonnes","-0","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5521","Aliments pour animaux","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5142","Nourriture","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2515","Seigle","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2515","Seigle","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2515","Seigle","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","5611","Importations - Quantité","2516","Avoine","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5911","Exportations - Quantité","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5521","Aliments pour animaux","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2516","Avoine","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2516","Avoine","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2516","Avoine","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","5611","Importations - Quantité","2517","Millet","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5072","Variation de stock","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5911","Exportations - Quantité","2517","Millet","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5301","Disponibilité intérieure","2517","Millet","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5521","Aliments pour animaux","2517","Millet","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5511","Production","2518","Sorgho","2013","2013","Milliers de tonnes","57","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5611","Importations - Quantité","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5072","Variation de stock","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5911","Exportations - Quantité","2518","Sorgho","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5301","Disponibilité intérieure","2518","Sorgho","2013","2013","Milliers de tonnes","55","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5521","Aliments pour animaux","2518","Sorgho","2013","2013","Milliers de tonnes","53","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5527","Semences","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5123","Pertes","2518","Sorgho","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5511","Production","2520","Céréales, Autres","2013","2013","Milliers de tonnes","254","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5611","Importations - Quantité","2520","Céréales, Autres","2013","2013","Milliers de tonnes","17","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5911","Exportations - Quantité","2520","Céréales, Autres","2013","2013","Milliers de tonnes","222","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","49","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5521","Aliments pour animaux","2520","Céréales, Autres","2013","2013","Milliers de tonnes","46","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5527","Semences","2520","Céréales, Autres","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","216","Thaïlande","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","176","Timor-Leste","5611","Importations - Quantité","2511","Blé","2013","2013","Milliers de tonnes","16","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","16","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","5123","Pertes","2511","Blé","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","16","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","13.93","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","176","Timor-Leste","664","Disponibilité alimentaire (Kcal/personne/jour)","2511","Blé","2013","2013","Kcal/personne/jour","100","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","176","Timor-Leste","674","Disponibilité de protéines en quantité (g/personne/jour)","2511","Blé","2013","2013","g/personne/jour","2.67","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","176","Timor-Leste","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2511","Blé","2013","2013","g/personne/jour","1.37","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","176","Timor-Leste","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","58","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","5611","Importations - Quantité","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","14","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","5072","Variation de stock","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","5911","Exportations - Quantité","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","78","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","5521","Aliments pour animaux","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","5527","Semences","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","5154","Autres Utilisations","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","73","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","64.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","176","Timor-Leste","664","Disponibilité alimentaire (Kcal/personne/jour)","2805","Riz (Eq Blanchi)","2013","2013","Kcal/personne/jour","579","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","176","Timor-Leste","674","Disponibilité de protéines en quantité (g/personne/jour)","2805","Riz (Eq Blanchi)","2013","2013","g/personne/jour","10.13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","176","Timor-Leste","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2805","Riz (Eq Blanchi)","2013","2013","g/personne/jour","1.26","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","176","Timor-Leste","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","101","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","5611","Importations - Quantité","2514","Maïs","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","5072","Variation de stock","2514","Maïs","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","103","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","5521","Aliments pour animaux","2514","Maïs","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","5527","Semences","2514","Maïs","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","5123","Pertes","2514","Maïs","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","5154","Autres Utilisations","2514","Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","95","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","83.55","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","176","Timor-Leste","664","Disponibilité alimentaire (Kcal/personne/jour)","2514","Maïs","2013","2013","Kcal/personne/jour","580","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","176","Timor-Leste","674","Disponibilité de protéines en quantité (g/personne/jour)","2514","Maïs","2013","2013","g/personne/jour","14.42","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","176","Timor-Leste","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2514","Maïs","2013","2013","g/personne/jour","5.45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","176","Timor-Leste","5611","Importations - Quantité","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","176","Timor-Leste","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","176","Timor-Leste","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","5611","Importations - Quantité","2511","Blé","2013","2013","Milliers de tonnes","110","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5072","Variation de stock","2511","Blé","2013","2013","Milliers de tonnes","-17","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5911","Exportations - Quantité","2511","Blé","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5301","Disponibilité intérieure","2511","Blé","2013","2013","Milliers de tonnes","90","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5123","Pertes","2511","Blé","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5154","Autres Utilisations","2511","Blé","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5142","Nourriture","2511","Blé","2013","2013","Milliers de tonnes","88","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé","2013","2013","kg","12.91","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","664","Disponibilité alimentaire (Kcal/personne/jour)","2511","Blé","2013","2013","Kcal/personne/jour","98","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","674","Disponibilité de protéines en quantité (g/personne/jour)","2511","Blé","2013","2013","g/personne/jour","2.86","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2511","Blé","2013","2013","g/personne/jour","0.63","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","5511","Production","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","64","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5611","Importations - Quantité","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","151","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5072","Variation de stock","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","-21","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5911","Exportations - Quantité","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","188","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5527","Semences","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5131","Traitement","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","177","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","645","Disponibilité alimentaire en quantité (kg/personne/an)","2805","Riz (Eq Blanchi)","2013","2013","kg","25.99","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","664","Disponibilité alimentaire (Kcal/personne/jour)","2805","Riz (Eq Blanchi)","2013","2013","Kcal/personne/jour","256","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","674","Disponibilité de protéines en quantité (g/personne/jour)","2805","Riz (Eq Blanchi)","2013","2013","g/personne/jour","5.47","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2805","Riz (Eq Blanchi)","2013","2013","g/personne/jour","0.9","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","5611","Importations - Quantité","2513","Orge","2013","2013","Milliers de tonnes","15","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5072","Variation de stock","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5911","Exportations - Quantité","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5301","Disponibilité intérieure","2513","Orge","2013","2013","Milliers de tonnes","15","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5131","Traitement","2513","Orge","2013","2013","Milliers de tonnes","12","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5154","Autres Utilisations","2513","Orge","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5142","Nourriture","2513","Orge","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","664","Disponibilité alimentaire (Kcal/personne/jour)","2513","Orge","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","674","Disponibilité de protéines en quantité (g/personne/jour)","2513","Orge","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","5511","Production","2514","Maïs","2013","2013","Milliers de tonnes","693","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5611","Importations - Quantité","2514","Maïs","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5072","Variation de stock","2514","Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5911","Exportations - Quantité","2514","Maïs","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5301","Disponibilité intérieure","2514","Maïs","2013","2013","Milliers de tonnes","693","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5521","Aliments pour animaux","2514","Maïs","2013","2013","Milliers de tonnes","80","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5527","Semences","2514","Maïs","2013","2013","Milliers de tonnes","24","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5123","Pertes","2514","Maïs","2013","2013","Milliers de tonnes","114","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5154","Autres Utilisations","2514","Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","5142","Nourriture","2514","Maïs","2013","2013","Milliers de tonnes","474","S","Données standardisées"
"FBS","Bilans Alimentaires","217","Togo","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs","2013","2013","kg","69.58","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","664","Disponibilité alimentaire (Kcal/personne/jour)","2514","Maïs","2013","2013","Kcal/personne/jour","572","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","674","Disponibilité de protéines en quantité (g/personne/jour)","2514","Maïs","2013","2013","g/personne/jour","15.07","Fc","Donnée calculée"
